geni_id,name,only_in,father_id,father_name
6000000008521761380,"Bagrat V ""the Great"" /Bagrationi/ king of Georgia",export-BloodTree-6000000227240714964.ged,6000000007949054335,David IX Георгиевич /Bagrationi/ king of Georgia
6000000165994003192,Bagrat ll of Abkhazia,export-BloodTree-6000000227240714964.ged,6000000008116170439,Constantine
6000000083727353044,Bagrationi,export-BloodTree-6000000227240714964.ged,6000000008024070894,Demetre I /Bagrationi/ King of Georgia
6000000007950931464,Bagrationi,export-BloodTree-6000000227240714964.ged,6000000007951073336,Alexander Константинович /Bagrationi/ I
6000000008498769180,Bagus /Surawiyata/,export-BloodTree-6000000227240714964.ged,6000000001187977103,R. Jin Bun / R. Praba R. Patah Demak-1 (1478-1501)
6000000216231982829,Bagus Kacung Ki Ageng Pamanahan Kyai Gede Mataram /KI AGENG ENIS/,export-BloodTree-6000000227240714964.ged,,
6000000189787791851,Bagus Wonoboyo,export-BloodTree-6000000227240714964.ged,6000000190038639859,Kyai Ageng Mangir III Ki Jaka Mangir ? (Wonoboyo)
6000000031567640273,Baidu /Bagrationi/ Prince of Georgia,export-BloodTree-6000000227240714964.ged,6000000008527795054,"Demetrius II ""the Self-Sacrificer"" /Bagrationi/ king of Georgia"
6000000150643249880,Bakur,export-BloodTree-6000000227240714964.ged,6000000150643617846,Parsman VI /of Iberia/
6000000040338300845,Balaputradewa,export-BloodTree-6000000227240714964.ged,6000000040974086189,Samaratungga bin /Rakai Garung/
6000000040974245150,Balaputradewa bin /Samaragrawira/,export-BloodTree-6000000227240714964.ged,6000000040974157183,Samaragrawira /Rakai Warak/
6000000019458706387,Balian /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000008489345902,Guy /d'Ibelin/ comte de Jaffa
6000000019458929166,Balian /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000001501047219,Jean III /d'Ibelin/ seigneur d'Arsuf
6000000022424679734,Balian /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000006101430463,Philippe /d'Ibelin/
6000000019458604423,Balian /d'Ibelin/ Comte de Jaffa,export-BloodTree-6000000227240714964.ged,6000000019458368954,"Hugues /d'Ibelin/ Comte de Jaffa, Sénéchal de Chypre"
6000000006101354589,Balian /d'Ibelin/ sénéchal de Chypre,export-BloodTree-6000000227240714964.ged,,
6000000017005269271,Balian /de Grenier/,export-BloodTree-6000000227240714964.ged,,
6000000090811993356,Balthasar /von Braunschweig/ despot of Romania,export-BloodTree-6000000227240714964.ged,6000000006101430452,"Heinrich II ""der Junge"" /von Braunschweig-Grubenhagen/"
6000000001194791343,Bandoro Pangeran Adipati Bumidirdja,export-BloodTree-6000000227240714964.ged,6000000002844294350,Mas Jolang Kanjeng Susuhunan Prabu Hanyokrowati
6000000040384546274,Banyak Citra bin /Mental Buana/,export-BloodTree-6000000227240714964.ged,6000000040384627013,Mental Buana bin /Munding Kawati/
6000000052977620877,Banyaksosro,export-BloodTree-6000000227240714964.ged,6000000052977296160,Arya Baribin
6000000166197652199,Barthelemy /Embriaco/,export-BloodTree-6000000227240714964.ged,6000000006101354612,Bertrand II /l'Embriaco de Gibelet/
6000000081205048878,Bartolomea /Acciaiuoli/,export-BloodTree-6000000227240714964.ged,,
6000000175629985826,Bartolomea /Ventimiglia/ baronessa di Favara,export-BloodTree-6000000227240714964.ged,6000000015165413862,"Giovanni I ""il grand signore"" /Ventimiglia/ 1st Marchese of Geraci"
6000000015165110561,Bartolomea /d'Aragona/,export-BloodTree-6000000227240714964.ged,6000000015166362092,Bartolomeo /d'Aragona/ signore di Cammarata
6000000015166362092,Bartolomeo /d'Aragona/ signore di Cammarata,export-BloodTree-6000000227240714964.ged,,
6000000006101354707,Basil,export-BloodTree-6000000227240714964.ged,6000000006101354687,Hetum III lord of Lampron
6000000006101354857,Basil /I/,export-BloodTree-6000000227240714964.ged,,
6000000017606334670,Basil /Komnenos/,export-BloodTree-6000000227240714964.ged,6000000008021169405,David Megas /Komnenos/ emperor of Trebizond
6000000083709912094,Basil /of Khakhuli/,export-BloodTree-6000000227240714964.ged,6000000008024183896,Bagrat
6000000009965786615,Basil Megas /Komnenos/ Emperor of Trebizond,export-BloodTree-6000000227240714964.ged,6000000009965727848,Alexios II Megas /Komnenos/ emperor of Trebizond
6000000008521686371,Basileios /Komnenos/,export-BloodTree-6000000227240714964.ged,6000000007949043978,"Kaloioannes /Komnenos/ ""Alexios III"" emperor in Trebizond"
6000000009678928856,Basileios Megas /Komnenos/,export-BloodTree-6000000227240714964.ged,6000000007948731482,Manuel III /Komnenos/ emperor of Trebizond
6000000141859407227,Battista /Gattilusio/,export-BloodTree-6000000227240714964.ged,6000000141863401831,X /Gattilusio/
6000000006101354604,Baudouin /d'Ibelin/ seigneur de Koraku et Vitzada,export-BloodTree-6000000227240714964.ged,,
6000000022424943032,Baudouin /de Milmars/,export-BloodTree-6000000227240714964.ged,,
6000000022424734639,Baudouin /de Nores/,export-BloodTree-6000000227240714964.ged,,
6000000127380741821,Baudouin lord of Neghir & Partzerpert,export-BloodTree-6000000227240714964.ged,6000000024948782278,Constantine /Lord of Neghir and Partzerpert/
6000000048925806049,Bayalun /Palaiologina/,export-BloodTree-6000000227240714964.ged,361088998770012651,Andronikos III /Palaiologos/ Byzantine emperor
385217766960003428,"Bayezid I ""the Thunderbolt"" ottoman sultan",export-BloodTree-6000000227240714964.ged,,
6000000002517881160,Bazaya King of Assyria,export-Ancestors-6000000227240714964.ged | export-BloodTree-6000000227240714964.ged,6000000002517730432,Bel-bani
6000000024948623353,Beatrice /Princess of Paperon/,export-BloodTree-6000000227240714964.ged,,
6000000008384129608,Beka /Jaqeli/ of Samtskhe-Saatabago,export-BloodTree-6000000227240714964.ged,,
6000000002517730432,Bel-bani,export-Ancestors-6000000227240714964.ged | export-BloodTree-6000000227240714964.ged,6000000002517869069,Adasi
6000000156433001823,Berardino /Paternò/,export-BloodTree-6000000227240714964.ged,6000000052376892913,Gualtiero /Paternò e Spadafora/
6000000051142238950,Bernard I /du Flory y D'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000205526769821,Jacques /D’Ibelin/
6000000121560718977,Bernardo /De Rossi/,export-BloodTree-6000000227240714964.ged,6000000121561033882,Pietro /De Rossi/
6000000175667948840,Bertrand /Embriaco/ of Jebail,export-BloodTree-6000000227240714964.ged,6000000166197652199,Barthelemy /Embriaco/
6000000006101354623,Bertrand I /Embriaco/,export-BloodTree-6000000227240714964.ged,,
6000000006101354612,Bertrand II /l'Embriaco de Gibelet/,export-BloodTree-6000000227240714964.ged,6000000006101354617,Hugues /l'Embriaco de Gibelet/
6000000008521802009,Bevreli /Berylle/,export-BloodTree-6000000227240714964.ged,,
6000000006118077105,Bhatara Rajakusuma /Majapahit VII/,export-BloodTree-6000000227240714964.ged,6000000040984021022,Prabu Damarwulan /Hyang Parameswara/ Ratnapangkaja
6000000194124918821,Bhre Daha,export-BloodTree-6000000227240714964.ged,,
6000000040983999855,Bhre Daha (Putri Bhre Wirabumi) /Putri Bhre Wirabhumi/,export-BloodTree-6000000227240714964.ged,6000000001180969339,Bhre Wirabhumi /Wirabhumi/
6000000006288317047,Bhre Daha I,export-BloodTree-6000000227240714964.ged,6000000026205591028,Sri Maharajadiraja Sri Kertanegara Wikrama Dharmatunggadewa Raja Singasari
6000000195596077828,Bhre Daha II ? (Wangsa Rajasa),export-BloodTree-6000000227240714964.ged,,
6000000001759950538,Bhre Kahuripan,export-BloodTree-6000000227240714964.ged,6000000001760042348,Raden Wijaya
6000000001588468128,Bhre Kahuripan I,export-BloodTree-6000000227240714964.ged,,
6000000007552888541,Bhre Kahuripan I /(Cendrawasih)/,export-BloodTree-6000000227240714964.ged,,
6000000009046643137,Bhre Keling Girindrawardhana Dyah Wijayakusuma,export-BloodTree-6000000227240714964.ged,6000000001180561484,Bhre Pandansalas II /Dyah Suraprabhawa/
6000000058337890937,Bhre Kertabumi,export-BloodTree-6000000227240714964.ged,6000000192662004850,Bhre Pamotan
6000000009047017831,Bhre Kerthabumi,export-BloodTree-6000000227240714964.ged,6000000009047115450,Singawardhana Dyah Wijayakusuma /-majapahit/
6000000088160925899,Bhre Lasem,export-BloodTree-6000000227240714964.ged,6000000024943910692,"Prabu Kertawardhana, 1320-1350 /Cakradhara/"
6000000216478597832,Bhre Lasem,export-BloodTree-6000000227240714964.ged,6000000176200809875,Brawijaya II Rajasawardhana / /(Raden Rajasawardhana)/
6000000026255569159,Bhre Lasem /Nagarawardhani/,export-BloodTree-6000000227240714964.ged,,
6000000041218380489,Bhre Lasem /Putri Wijayarajasa/,export-BloodTree-6000000227240714964.ged,,
6000000006288161002,Bhre Lasem Indudewi,export-BloodTree-6000000227240714964.ged,6000000001770334608,"Sri Ratna Vira Vikrama di-Raja ""Paduka Seri Rana Wira Kerma"" /-Temasek/"
6000000041219016968,Bhre Lasem-Majapahit /-Majapahit/,export-BloodTree-6000000227240714964.ged,6000000001180854010,Brawijaya I Kertawijaya or Bhre Tumapel III Majapahit 1447-1451
6000000006288161010,Bhre Matahun bint /Ranamanggala/,export-BloodTree-6000000227240714964.ged,6000000001770334608,"Sri Ratna Vira Vikrama di-Raja ""Paduka Seri Rana Wira Kerma"" /-Temasek/"
6000000001181051328,Bhre Mataram /Ranamanggala/,export-BloodTree-6000000227240714964.ged,6000000001770334608,"Sri Ratna Vira Vikrama di-Raja ""Paduka Seri Rana Wira Kerma"" /-Temasek/"
6000000000465931982,Bhre Pajang I,export-BloodTree-6000000227240714964.ged,,
6000000217626452882,Bhre Pakembangan Menak Sembuyu,export-BloodTree-6000000227240714964.ged,6000000207670908834,Aji Rajanatha Bhre Wirabhumi ke-2 Raja Majapahit ke-6
6000000029247766716,Bhre Pakembangan Menak Sembuyu (Minak Dadali Putih) Blambangan,export-BloodTree-6000000227240714964.ged,6000000189662597848,Bhre Wirabhumi (Prabu Aji Rajanatha)
6000000207672461832,Bhre Pamotan,export-BloodTree-6000000227240714964.ged,6000000176200809875,Brawijaya II Rajasawardhana / /(Raden Rajasawardhana)/
6000000192662004850,Bhre Pamotan,export-BloodTree-6000000227240714964.ged,6000000192661892879,Bhre Tumapel
6000000087826144027,Bhre Pandansalas,export-BloodTree-6000000227240714964.ged,6000000087825767159,Purwawisesa
6000000006296061328,Bhre Pandansalas /Raden Sumirat/,export-BloodTree-6000000227240714964.ged,6000000001180854010,Brawijaya I Kertawijaya or Bhre Tumapel III Majapahit 1447-1451
6000000192779739827,Bhre Pandansalas Dyah Suraprabhawa / Bhre Tumapel Singhawikramawardhana,export-BloodTree-6000000227240714964.ged,6000000192778743910,Girishawardhana Dyah Suryawikrama / Bhra Hyang Purwawisesa (Dyah Suryawikrama)
6000000040984246143,Bhre Pandansalas I /Singhawikramawardhana/ 1466-1468,export-BloodTree-6000000227240714964.ged,6000000001180854010,Brawijaya I Kertawijaya or Bhre Tumapel III Majapahit 1447-1451
6000000001180561484,Bhre Pandansalas II /Dyah Suraprabhawa/,export-BloodTree-6000000227240714964.ged,6000000001180854010,Brawijaya I Kertawijaya or Bhre Tumapel III Majapahit 1447-1451
6000000192661892879,Bhre Tumapel,export-BloodTree-6000000227240714964.ged,6000000192662458830,Gagak Sali
6000000001588455098,Bhre Tumapel I,export-BloodTree-6000000227240714964.ged,6000000024943910692,"Prabu Kertawardhana, 1320-1350 /Cakradhara/"
6000000001180718361,Bhre Wengker /Girisawardhana/,export-BloodTree-6000000227240714964.ged,6000000001180854010,Brawijaya I Kertawijaya or Bhre Tumapel III Majapahit 1447-1451
6000000040984053193,Bhre Wengker Girishawardhana,export-BloodTree-6000000227240714964.ged,6000000001180854010,Brawijaya I Kertawijaya or Bhre Tumapel III Majapahit 1447-1451
6000000189662597848,Bhre Wirabhumi (Prabu Aji Rajanatha),export-BloodTree-6000000227240714964.ged,6000000189662954821,Rajasanagara Dyah Hayam Wuruk (Bhre Kahuripan II) Raja Majapahit IV
6000000001180969339,Bhre Wirabhumi /Wirabhumi/,export-BloodTree-6000000227240714964.ged,6000000005753706372,Hayam Wuruk
6000000189711275831,Bhre Wirabhumi II,export-BloodTree-6000000227240714964.ged,6000000189662954821,Rajasanagara Dyah Hayam Wuruk (Bhre Kahuripan II) Raja Majapahit IV
6000000141862720824,Bianchina /.../,export-BloodTree-6000000227240714964.ged,,
6000000001588253924,Bini Haji,export-BloodTree-6000000227240714964.ged,,
6000000005747722644,Bodegisel,export-BloodTree-6000000227240714964.ged,6000000005747722634,Adalgisel
6000000004228982762,Bodegisel I /de Soissons/,export-BloodTree-6000000227240714964.ged,6000000002187726088,Mundéric /Seigneur de Vitry-en-Perthois/
6000000167453669822,Bodho /Raden Trenggono/,export-BloodTree-6000000227240714964.ged,6000000009046306431,Adipati Pecattondo /(Raden Kusen)/
6000000010649439028,Bohemond VI /de Poitiers/ prince of Antioch & count of Tripoli,export-BloodTree-6000000227240714964.ged,,
6000000014928544038,"Bohemond VII /de Poitiers/ prince of Antioch, count of Tripoli",export-BloodTree-6000000227240714964.ged,6000000010649439028,Bohemond VI /de Poitiers/ prince of Antioch & count of Tripoli
6000000013053583152,Bohémond /de Lusignan/,export-BloodTree-6000000227240714964.ged,6000000006241416281,Amaury II /de Lusignan/ Governor of Cyprus
6000000034252553225,Bona /Grimaldi/,export-BloodTree-6000000227240714964.ged,,
6000000002181368497,Bonne /de Savoie/,export-BloodTree-6000000227240714964.ged,6000000000196961141,Louis I /of Savoy/
6000000008024173634,Borena /от Осетия/,export-BloodTree-6000000227240714964.ged,,
6000000031830281596,Borin /Bagratuni/,export-BloodTree-6000000227240714964.ged,6000000031830251495,Kiurike /Bagratuni/ King of Lori
6000000001810946250,"Brahmanigereges, Puteri Kediri Bali Tuan Gadih Puti Jamilan, Minangkabau.",export-BloodTree-6000000227240714964.ged,,
6000000003030764097,Brawijaya 1,export-BloodTree-6000000227240714964.ged,,
6000000001180854010,Brawijaya I Kertawijaya or Bhre Tumapel III Majapahit 1447-1451,export-BloodTree-6000000227240714964.ged,6000000015030487846,Wikramawardhana (Maharaja Empayar Majapahit) /Bhre Mataram/
6000000000466285019,Brawijaya II,export-BloodTree-6000000227240714964.ged,6000000000465987743,Kertawijaya/Bhre Tumapel III
6000000176200809875,Brawijaya II Rajasawardhana / /(Raden Rajasawardhana)/,export-BloodTree-6000000227240714964.ged,6000000198604770842,Dyah Kertawijaya / Sri Maharaja Wijaya Parakrama Wardhana Prabu Brawijaya ke-1 Bhre Tumapel Raja Majapahit ke-9
6000000192608543856,Bre Kertabumi,export-BloodTree-6000000227240714964.ged,6000000192607343886,Rajasa Wardana
6000000189802415964,Brominto / Raden Panoelak (Prabu Brokumoro - Gelang),export-BloodTree-6000000227240714964.ged,6000000189802693862,Girishawardhana Dyah Suryawikrama / Bhra Hyang Purwawisesa (Dyah Suryawikrama / Brawijaya III)
6000000003828405862,Burdukhan (Gurandukht) /of Ossetia/,export-BloodTree-6000000227240714964.ged,,
6000000008221839073,Burnaburiash II /of Babylon (unk-1333 bc)/,export-BloodTree-6000000227240714964.ged,,
6000000006101430412,Béatrix /de Saint-Simeon-Soudin/,export-BloodTree-6000000227240714964.ged,,
6000000224155856833,Béraud /d'Agrain/,export-BloodTree-6000000227240714964.ged,6000000224155426138,Eustachie Olivier /d'Agrain/
6000000207133813825,Cakradhara (Kertawardhana Bhre Tumapel),export-BloodTree-6000000227240714964.ged,,
6000000189662041894,Cakradhara / Kertawijaya (Kertawardhana Bhre Tumapel),export-BloodTree-6000000227240714964.ged,,
6000000040384672966,Cakralarang bin /Banyak Citra/,export-BloodTree-6000000227240714964.ged,6000000040384546274,Banyak Citra bin /Mental Buana/
6000000040362096521,Cakranegara bin /Langlangbumi/,export-BloodTree-6000000227240714964.ged,6000000040359246299,Langlangbumi bin /Darmaraja/
6000000040350265170,Candrabhayasingha Warmadewa,export-BloodTree-6000000227240714964.ged,6000000040350362080,Tabanendra Warmadewa
6000000081225797869,Carlo /Visconti/,export-BloodTree-6000000227240714964.ged,,
6000000081529181624,Carola /Cantacuzene de Flory/,export-BloodTree-6000000227240714964.ged,6000000081528812391,Jacques ll /de Flory/ Comte de Jaffa
6000000004868894308,Carolus ou Charles IV Nason /de Hesbaye/,export-BloodTree-6000000227240714964.ged,,
6000000081529684204,Catalina Florencia /Flores de la Bastida/,export-BloodTree-6000000227240714964.ged,6000000014312919521,Hernan Juan Garcia /de Flores y Herrera/
6000000009318986360,Caterina /Crispo/,export-BloodTree-6000000227240714964.ged,6000000009246699693,Nicholas /Crispo/ regent of the Archipelago
6000000009244009029,Caterina /Gattilusaina/,export-BloodTree-6000000227240714964.ged,6000000009243628925,Palamede /Gattilusio/ lord of Ainos
6000000009244069285,Caterina /Gattilusio/,export-BloodTree-6000000227240714964.ged,6000000000129362703,"Francesco (Giacomo) ll ""Frančesko II"" /Gattilusio/"
6000000008351579436,Caterina /Gattilusio/ of Lesbos,export-BloodTree-6000000227240714964.ged,6000000009243685847,Dorino I /Gattilusio/ 4th lord of Lesbos
6000000065497903825,Caterina /Notares/,export-BloodTree-6000000227240714964.ged,,
361255292390013563,Catherine /Asenina Zaccariaina/ lady of Arkadia,export-BloodTree-6000000227240714964.ged,,
6000000081599641091,Catherine /Embriaco/,export-BloodTree-6000000227240714964.ged,6000000003827650899,Guido /Embriaco/
6000000224155594000,Catherine /Vernon/,export-BloodTree-6000000227240714964.ged,,
6000000166203602821,Catherine /de la Roche/,export-BloodTree-6000000227240714964.ged,,
6000000223888182909,Chacha /Shirvanshidze/,export-BloodTree-6000000227240714964.ged,6000000052734094015,Manutchehr III /Shah of Shirvan (Shirvanshah) r.1120-1160/
6000000003645915940,Charles (Carloman) V /de Hesbaye/,export-BloodTree-6000000227240714964.ged,6000000004868894308,Carolus ou Charles IV Nason /de Hesbaye/
6000000000307280238,Charlotta /de Savoia/ Reine de France,export-BloodTree-6000000227240714964.ged,6000000000196961141,Louis I /of Savoy/
6000000003481830028,Charlotte /de Bourbon de La Marche/,export-BloodTree-6000000227240714964.ged,,
6000000000505665724,Charlotte /de Lusignan/ Reine de Chypre,export-BloodTree-6000000227240714964.ged,361249243780011638,Jean /de Lusignan/ King of Cyprus
6000000040978005196,Cicit Balaputradewa bin /Cucu Balaputradewa/,export-BloodTree-6000000227240714964.ged,6000000040978329076,Cucu Balaputradewa bin /Putra Balaputradewa/
6000000040336239943,Cicit Demunawan bin /Cucu Demunawan/,export-BloodTree-6000000227240714964.ged,6000000040327338201,Cucu Demunawan bin /Putra Demunawan/
6000000040339494027,Cicit Sanjaya bin /Cucu Sanjaya/,export-BloodTree-6000000227240714964.ged,6000000040339177387,Cucu Sanjaya bin /Putra Sanjaya/
6000000005745906045,Cindur Mata /Selamat Panjang Gombak/,export-BloodTree-6000000227240714964.ged,,
361249042200013426,Cleofa /Malatesta/ da Pesaro,export-BloodTree-6000000227240714964.ged,,
6000000000505640707,Cleopha II /de Lusignan/,export-BloodTree-6000000227240714964.ged,361249243780011638,Jean /de Lusignan/ King of Cyprus
6000000060761694127,Constantin II,export-BloodTree-6000000227240714964.ged,6000000060761324248,Деметре II
6000000008116170439,Constantine,export-BloodTree-6000000227240714964.ged,,
6000000017602631388,Constantine /Bagrationi/,export-BloodTree-6000000227240714964.ged,6000000008521761380,"Bagrat V ""the Great"" /Bagrationi/ king of Georgia"
6000000007301226440,Constantine /Dragaš/,export-BloodTree-6000000227240714964.ged,,
6000000006101354852,Constantine /I/,export-BloodTree-6000000227240714964.ged,6000000006101354833,Hethom /Pahlavuni/ Prince of Lambron
6000000024948207813,Constantine /Lord of Gantschi/,export-BloodTree-6000000227240714964.ged,6000000024948121730,Vacahk /Lord of Gantschi/
6000000024948782278,Constantine /Lord of Neghir and Partzerpert/,export-BloodTree-6000000227240714964.ged,6000000006101354662,Constantine lord of Barbaron
6000000008116177403,Constantine /of Abkhazia/,export-BloodTree-6000000227240714964.ged,6000000008115778840,George II King of Abkhazia
359282548040006278,Constantine /Δούκας/,export-BloodTree-6000000227240714964.ged,359281527140013083,Michael /Doukas/
6000000006101354653,"Constantine I ""the Thagadir"" lord of Lampron",export-BloodTree-6000000227240714964.ged,6000000006101354687,Hetum III lord of Lampron
6000000008345922587,Constantine I /Bagrationi/ King of Imereti,export-BloodTree-6000000227240714964.ged,6000000009964270896,David
6000000035619403497,Constantine II /Bagrationi/ King of Imereti,export-BloodTree-6000000227240714964.ged,6000000035619162701,Bagrat I /Bagrationi/ King of Imereti
6000000017602477535,Constantine II /Багратиони/,export-BloodTree-6000000227240714964.ged,6000000017602641366,Demetrius Александрович /Bagrationi/
6000000008116038770,Constantine III /of Abasgia/,export-BloodTree-6000000227240714964.ged,,
6000000013019203291,Constantine III King of Armenia,export-BloodTree-6000000227240714964.ged,6000000003695602736,Levon II (III) /of Armenia/
385935664970005621,Constantine IX /Monomachos/ byzantine emperor,export-BloodTree-6000000227240714964.ged,,
6000000009965401953,Constantine XI /Dragases Palaiologos/,export-BloodTree-6000000227240714964.ged,6000000000670279300,Manuel II /Palaiologos/ byzantine emperor
6000000006101354662,Constantine lord of Barbaron,export-BloodTree-6000000227240714964.ged,6000000006101430416,Vasak /Pahlavuni/ Prince of Paperon
6000000014903509614,Constantinus /Komnenos/,export-BloodTree-6000000227240714964.ged,6000000014901246944,Isaac /Komnenos/
6000000001500907375,Constanza /de Aragón/ of Sicily,export-BloodTree-6000000227240714964.ged,,
6000000015878763841,Contissella /Moncada/ contessa di Agosta e Caltanissetta,export-BloodTree-6000000227240714964.ged,6000000015878719431,Antonio /Moncada/
6000000015879086112,Contissella /d'Aragona/,export-BloodTree-6000000227240714964.ged,6000000015166362092,Bartolomeo /d'Aragona/ signore di Cammarata
6000000121561177863,Costantino /De Rossi/,export-BloodTree-6000000227240714964.ged,6000000121560194851,Ferrante /De Rossi/
6000000121561670824,Costantino /De Rossi/,export-BloodTree-6000000227240714964.ged,6000000121560718977,Bernardo /De Rossi/
6000000009244201267,Costanza /Gattilusio/,export-BloodTree-6000000227240714964.ged,6000000009243628925,Palamede /Gattilusio/ lord of Ainos
6000000175627674853,Costanza /Ventimiglia/,export-BloodTree-6000000227240714964.ged,6000000015165413862,"Giovanni I ""il grand signore"" /Ventimiglia/ 1st Marchese of Geraci"
6000000040338368171,Cucu Balaputradewa,export-BloodTree-6000000227240714964.ged,6000000040338293355,Putra Balaputradewa
6000000040978329076,Cucu Balaputradewa bin /Putra Balaputradewa/,export-BloodTree-6000000227240714964.ged,6000000040977868101,Putra Balaputradewa bin /Balaputradewa/
6000000040327338201,Cucu Demunawan bin /Putra Demunawan/,export-BloodTree-6000000227240714964.ged,6000000040327186274,Putra Demunawan bin /Demunawan/
6000000040339177387,Cucu Sanjaya bin /Putra Sanjaya/,export-BloodTree-6000000227240714964.ged,6000000040339185360,Putra Sanjaya bin /Sanjaya/
6000000224155775855,Cécile /de Solignac/,export-BloodTree-6000000227240714964.ged,,
6000000215968717827,D1 /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000003481830064,Guy /d'Ibelin/ sénéchal de Chypre
6000000215968674844,D2 /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000215968717827,D1 /d'Ibelin/
6000000215968930821,D3 /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000215968674844,D2 /d'Ibelin/
6000000215968930836,D4 /d'Ibelin/,export-BloodTree-6000000227240714964.ged,6000000215968930821,D3 /d'Ibelin/
6000000024934246541,DARA PETAK / DARA PETHAK / INDRESWARI ( SRI TINUHENG PURA ) putri Melayu /Tribhuwanaraja/,export-BloodTree-6000000227240714964.ged,,
6000000002512619604,DAVID MAMIKONIDE,export-BloodTree-6000000227240714964.ged,6000000002512619612,HRAHAT MAMIKONIDE
6000000192993372832,DYAH BANOWATI,export-BloodTree-6000000227240714964.ged,6000000192188052835,ABDUL HALIM / PANGERAN BENOWO
6000000192119879949,DYAH DUHITENDU DEWI,export-BloodTree-6000000227240714964.ged,,
6000000199385828829,Daeng Arya Wangsa,export-BloodTree-6000000227240714964.ged,6000000026262060786,Kyai Mas Abdul Aziz/Tumenggung Nogowongso /./
6000000052978756061,Daha 1,export-BloodTree-6000000227240714964.ged,6000000026205591028,Sri Maharajadiraja Sri Kertanegara Wikrama Dharmatunggadewa Raja Singasari
6000000006999946166,Damang Sari /Sang Aji/,export-BloodTree-6000000227240714964.ged,6000000005773737044,Sang Aji Kala
6000000014545210256,Damarwulan Wikramawardhana /Bin fulan/,export-BloodTree-6000000227240714964.ged,,
6000000169598686935,Dana Khalil /Aq Quyunlu/,export-BloodTree-6000000227240714964.ged,6000000169590685029,Kur Mohammad Bayondor /Aq Quyunlu/
6000000207098715830,Dara Jingga (Bundo Kanduang) Indreswari (Sri Tinuhanengpura),export-BloodTree-6000000227240714964.ged,,
6000000223888131914,Dardin /Sharvashidze/,export-BloodTree-6000000227240714964.ged,6000000223888185871,Dotagho II /Sharvashidze/
6000000186681880828,Daredjan (Tanuria) (Дареджан) /Shervashidze/,export-BloodTree-6000000227240714964.ged,6000000083767532831,Puto Бослакович /Shervashidze/
6000000003358847669,Darma Kusuma,export-BloodTree-6000000227240714964.ged,6000000029249340031,R. Paku / Jaka Samudra Sunan Giri-1 (1481–1506)
6000000040359243218,Darmanagara bin /Darmaraja/,export-BloodTree-6000000227240714964.ged,6000000040970175164,[47] Darmaraja bin /Sri Jayabupati/
6000000006811409479,Datu Merpati Jepang /Perbaita Sari/,export-BloodTree-6000000227240714964.ged,6000000008215507591,Adipati /Perbaita Sari/
6000000012832867591,Daughter,export-BloodTree-6000000227240714964.ged,6000000003645853135,Šuppiluliuma
6000000013036163350,Daughter,export-BloodTree-6000000227240714964.ged,6000000003827561325,Manuel I Megas /Komnenos/ emperor of Trebizond
6000000002187821740,Daughter /of Parsman VI/,export-BloodTree-6000000227240714964.ged,6000000150643617846,Parsman VI /of Iberia/
6000000002188303124,Daughter of King Adarnase,export-BloodTree-6000000227240714964.ged,6000000008024328675,Adarnase IV /of Iberia-Kartli/
6000000095086312989,Daughter of Prince Smbat,export-BloodTree-6000000227240714964.ged,,
6000000011728126180,Daughter of the Prince /of Rashtuni/ Princess,export-BloodTree-6000000227240714964.ged,,
6000000008024207441,David,export-BloodTree-6000000227240714964.ged,6000000008024168627,George
6000000006101354899,David,export-BloodTree-6000000227240714964.ged,,
6000000009964270896,David,export-BloodTree-6000000227240714964.ged,6000000003827859462,Ghias ud-Din Kai Khosrow /Seljuk prince/
6000000027106333165,David,export-BloodTree-6000000227240714964.ged,6000000007951073336,Alexander Константинович /Bagrationi/ I
6000000083822229830,David,export-BloodTree-6000000227240714964.ged,6000000035615181385,გიორგი / George Константинович /ბაგრატიონი / Bagrationi/
6000000083821318323,David,export-BloodTree-6000000227240714964.ged,6000000035615279369,Alexander /Imereti/ II
6000000031830434234,"David ""Anhoghin"" /Bagratuni/ King of Lori",export-BloodTree-6000000227240714964.ged,,
6000000031546613378,David /Bagrationi/,export-BloodTree-6000000227240714964.ged,6000000008521761380,"Bagrat V ""the Great"" /Bagrationi/ king of Georgia"
6000000186267392971,David /Bagrationi/,export-BloodTree-6000000227240714964.ged,6000000186699572830,Demetre /Bagrationi/ Prince of Kakheti
6000000009177813003,David /Bagratun/,export-BloodTree-6000000227240714964.ged,6000000007395435272,Demetre /Bagratid/
6000000031830562035,David /Bagratuni/ King of Lori,export-BloodTree-6000000227240714964.ged,6000000058707889050,Kyuriké / Kiurike /Kiurikian/ King of Tashir-Dzoraget
6000000008010248463,David /Komnenos/,export-BloodTree-6000000227240714964.ged,6000000003055249866,Manuel /Komnenos/
6000000004869200875,David /MAMIKONIAN/,export-BloodTree-6000000227240714964.ged,6000000004869200854,Tiran I /Mamikonian/
