geni_id	qid	name	property	verdict	model	reality
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P11835	extra		534
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P119	extra		Q2509421
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P12458	extra		75103
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P1296	extra		0047055
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P13371	extra		biografias/33820
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P13591	extra		person/5423743c-84ac-40cc-91f6-e55dc8c171ae
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P140	extra		Q9592
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P1412	extra		Q397
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P18	extra		Vic- Oliba, bishop of Vic and abbot of Ripoll and Cuixà (2002). Domènec Fita, sculptor (15489632759).jpg
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P1819	extra		I00571764
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P1871	extra		cnp00406054;cnp01338430
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P1889	extra		Q65160017
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P20	extra		Q306121
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P213	extra		0000000382909420
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P214	extra		266600232
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P2163	extra		314822
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P22	extra		Q2499376
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P227	extra		119440970
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P244	extra		n93000113
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P25	extra		Q4532539
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P268	extra		123309409
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P269	extra		032239696
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P27	extra		Q652275
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P3373	extra		Q1370600;Q29572217;Q3304798
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P373	extra		Abbot Oliba
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P39	extra		Q111234515;Q111236275;Q111292139;Q49800602;Q85621920;Q85622798
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P4159	extra		Oliba_de_Cerdanya_(1)
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P4459	extra		7227/oliba
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P5002	extra		2578305
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P53	extra		Q661534
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P569	CONFLICT	+0971-00-00/9	+0972-00-00/9
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P5739	extra		58532
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P611	extra		Q131132
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P646	extra		/m/0bmw1r
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P7038	extra		30_10_1018-1046-_Oliva_Ausoniensis_Episcopus
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P7763	extra		Q71887839
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P7902	extra		119440970
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P7929	extra		p=oliba;n=de cerdanya
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P7935	extra		Oliva_Ausonensis
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P7986	extra		22000
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P8034	extra		495/56790
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P8168	extra		Q744022
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P8189	extra		987007341673505171
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P9179	extra		56860;65528
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P950	extra		XX819846
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P97	extra		Q3519259
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P9756	extra		4160
6000000003937199019	Q1974868	Oliba de Cerdanya bisbe de Vic	P9984	extra		981058523654206706
6000000003962400680	Q23930953	Adalhaid	P1185	extra		327818
6000000003962400680	Q23930953	Adalhaid	P12749	extra		Q82016
6000000003962400680	Q23930953	Adalhaid	P1343	extra		Q105802405
6000000003962400680	Q23930953	Adalhaid	P1819	extra		I00020017
6000000003962400680	Q23930953	Adalhaid	P19	extra		Q6259
6000000003962400680	Q23930953	Adalhaid	P20	extra		Q38
6000000003962400680	Q23930953	Adalhaid	P25	extra		Q234410
6000000003962400680	Q23930953	Adalhaid	P2949	extra		Carolingian-151
6000000003962400680	Q23930953	Adalhaid	P3373	extra		Q23930957;Q23930960;Q23930962;Q23930966;Q23930974;Q23930981;Q269691;Q283107;Q299645;Q302212;Q3442976;Q43974;Q452984;Q723791;Q827676;Q920516;Q946829
6000000003962400680	Q23930953	Adalhaid	P4159	extra		Adalhaid_Unknown_(1)
6000000003962400680	Q23930953	Adalhaid	P53	extra		Q133602
6000000003962400680	Q23930953	Adalhaid	P569	CONFLICT	+0773-09-00/10	null
6000000003962400680	Q23930953	Adalhaid	P735	extra		Q354633
6000000003962400680	Q23930953	Adalhaid	P7929	extra		p=adelaide;n=carolingiens
6000000003962400680	Q23930953	Adalhaid	P97	extra		Q863048
6000000003966326458	Q141257162	Catharina Abrahamsdotter Burman	P2949	extra		Abrahamsdotter-351
6000000003966342388	Q16165489	Abraham Laurentii Burman	P106	extra		Q82955
6000000003966342388	Q16165489	Abraham Laurentii Burman	P1260	extra		LSH/agents/52197
6000000003966342388	Q16165489	Abraham Laurentii Burman	P1412	extra		Q9027
6000000003966342388	Q16165489	Abraham Laurentii Burman	P1559	extra		Abraham Laurentii Burman
6000000003966342388	Q16165489	Abraham Laurentii Burman	P2671	extra		/g/1yw9kzqpw
6000000003966342388	Q16165489	Abraham Laurentii Burman	P27	extra		Q34
6000000003966342388	Q16165489	Abraham Laurentii Burman	P2949	extra		Burman-36
6000000003966342388	Q16165489	Abraham Laurentii Burman	P6821	extra		alvin-person:53695
6000000003966342388	Q16165489	Abraham Laurentii Burman	P735	extra	Q4055996	Q17997608
6000000003966342388	Q16165489	Abraham Laurentii Burman	P9495	extra		person/FC7620BF-413D-495D-B8F2-EA2035517F4D
6000000003997660624	Q110548816	Lovisa Thott	P1819	extra		I00488671
6000000003997660624	Q110548816	Lovisa Thott	P22	extra		Q6209572
6000000003997660624	Q110548816	Lovisa Thott	P25	extra		Q110548821
6000000003997660624	Q110548816	Lovisa Thott	P26	extra		Q108934765
6000000003997660624	Q110548816	Lovisa Thott	P2949	extra		Thott-36
6000000003997660624	Q110548816	Lovisa Thott	P40	extra		Q108935853;Q108936438;Q108936535;Q116701285;Q123207655
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P1006	extra		069456895
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P101	extra		Q42515
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P1015	extra		90320701
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P106	extra		Q170790;Q1734662;Q901402
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P10832	extra		E39PBJxH4QXgCM9RpMwBcYRBT3
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P11249	extra		14252988
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P11493	extra		Q407334
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P1207	extra		n2010123595
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P12458	extra		566954
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P1260	extra		LSH/agents/5025
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P13049	extra		124627633
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P1343	extra		Q379406
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P13576	extra		bureanders
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P13591	extra		person/dd27698f-4ebc-42a8-9e88-c9f82a966c58
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P1412	extra		Q397;Q9027
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P1472	extra		Anders Bure
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P1559	extra		Anders Bure
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P18	extra		Anders Bure 1628.png
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P1871	extra		cnp01378567
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P19	extra		Q10687867
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P20	extra		Q1754
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P213	extra		0000000118816700
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P214	extra		122192587
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P2180	extra		3820
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P22	extra		Q16649635
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P227	extra		124627633
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P244	extra		nr94036957
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P2671	extra		/g/121xjsm0
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P268	extra		14509982d
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P269	extra		115308369
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P27	extra		Q34
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P2799	extra		21751
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P2949	extra		Engelbrektsson-47
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P3154	extra		bureand
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P3217	extra		17153
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P3222	extra		anders-bure
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P3373	extra		Q119868899;Q121200009;Q26405863;Q5590143
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P373	extra		Anders Bure
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P3762	extra		111127
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P396	extra		TO0V282846
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P3987	extra		548069
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P4342	extra		Anders_Bure
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P4819	extra		TNQaWo324IAAAAAAAADdKQ
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P5008	extra		Q132231248
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P5587	extra		75kmmddr4kkngs3
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P570	extra	+1646-02-04/11	+1646-01-01/9;+1646-02-24/11
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P6379	extra		Q1616123
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P648	extra		OL2503618A
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P6821	extra		alvin-person:29588
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P691	extra		hka2013774370
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P7293	extra		9810582157605606
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P734	extra	Q11335012	Q25114667
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P735	extra	Q8843357	Q4926263
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P7763	extra		Q71887839
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P802	extra		Q6257298
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P8034	extra		495/396313
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P8189	extra		987007300395305171
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P8947	extra		176612
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P8980	extra		000135849
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P906	extra		179693
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P9223	extra		253023c6-5900-4935-a983-8b2940fc18fd
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P9324	extra		p1045
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P94	extra		COA-family-sv-Bure.png
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P949	extra		000246403
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P9495	extra		person/2C946F49-166C-4B2D-97E3-4621E7A41097
6000000004032037913	Q3655969	Anders Engelbertsson Bure	P950	extra		XX5006404;XX868947
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P106	extra		Q1734662;Q193391;Q635734
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P10832	extra		E39PBJjhxftXfWG8cQjX6fKTpP
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P119	extra		Q10406580
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P1260	extra		LSH/agents/56321
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P1343	extra		Q379406
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P1412	extra		Q9027
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P1871	extra		cnp00980574
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P19	extra		Q10687867
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P20	extra		Q1754
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P213	extra		0000000053832813
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P214	extra		41816454
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P22	extra		Q16649635
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P227	extra		1056085703
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P2671	extra		/g/11dyk0_ch
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P27	extra		Q34
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P2949	extra		Bure-72
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P3154	extra		burejona
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P3217	extra		17157
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P3373	extra		Q119868899;Q121200009;Q26405863;Q3655969
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P40	extra		Q140373699;Q61748674
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P5101	extra		BureJ
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P5587	extra		1zcfh45k4s2bztm
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P6821	extra		alvin-person:7168
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P734	extra	Q11335012;Q141318794	Q25114667
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P7763	extra		Q71887839
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P906	extra		231857
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P94	extra		COA-family-sv-Bure.png
6000000004032591603	Q5590143	Jonas Engelbertsson Bure	P9495	extra		person/0F6B2B0D-4501-4161-A958-6D686A64DECA
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P106	extra		Q12552047
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P1185	extra		323530
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P1412	extra		Q150
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P1559	extra		Béatrice de Montlhéry
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P1819	extra		I00120975
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P22	extra		Q958918
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P25	extra		Q3139023
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P26	extra		Q569459
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P2671	extra		/g/120s1t9c
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P27	extra		Q142
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P2949	extra		Montlhéry-11
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P3373	extra		Q1553735;Q15649012;Q15649511;Q15649521;Q463887
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P40	extra		Q2827027
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P4159	extra		Beatrix_De_Monthlhery_(1)
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P735	extra	Q1096551	Q5004975
6000000004085125581	Q2929504	Beatrix de Montlhéry !\	P7929	extra		p=ne;n=de rochefort;oc=2
6000000004138124294	Q900478	Vilhelm Hisinger	P101	extra		Q1069;Q115154790;Q12094801;Q193842;Q19557;Q2329;Q413;Q441;Q568;Q83353
6000000004138124294	Q900478	Vilhelm Hisinger	P1015	extra		2120724
6000000004138124294	Q900478	Vilhelm Hisinger	P106	extra		Q13416354;Q1662561;Q169470;Q205375;Q2374149;Q520549;Q593644
6000000004138124294	Q900478	Vilhelm Hisinger	P10832	extra		E39PBJc3BWtmRbg8Vm9yxm7rbd
6000000004138124294	Q900478	Vilhelm Hisinger	P11514	extra		khizinger-vil-gel-m-fon-9a2211
6000000004138124294	Q900478	Vilhelm Hisinger	P1207	extra		n2014167173
6000000004138124294	Q900478	Vilhelm Hisinger	P12582	extra		20110803095938415
6000000004138124294	Q900478	Vilhelm Hisinger	P13049	extra		100827268
6000000004138124294	Q900478	Vilhelm Hisinger	P1343	extra		Q379406
6000000004138124294	Q900478	Vilhelm Hisinger	P13591	extra		person/b8c01f1d-009c-416e-a2fa-6b081bab0db0
6000000004138124294	Q900478	Vilhelm Hisinger	P1412	extra		Q188;Q9027
6000000004138124294	Q900478	Vilhelm Hisinger	P14585	extra		63769
6000000004138124294	Q900478	Vilhelm Hisinger	P18	extra		Wilhelm Hisinger.JPG
6000000004138124294	Q900478	Vilhelm Hisinger	P1819	extra		I00803797
6000000004138124294	Q900478	Vilhelm Hisinger	P1871	extra		cnp00954077
6000000004138124294	Q900478	Vilhelm Hisinger	P19	extra		Q321430
6000000004138124294	Q900478	Vilhelm Hisinger	P20	extra		Q2060790
6000000004138124294	Q900478	Vilhelm Hisinger	P213	extra		0000000053939821
6000000004138124294	Q900478	Vilhelm Hisinger	P214	extra		64360621
6000000004138124294	Q900478	Vilhelm Hisinger	P227	extra		100827268
6000000004138124294	Q900478	Vilhelm Hisinger	P244	extra		no2018121660
6000000004138124294	Q900478	Vilhelm Hisinger	P269	extra		144605295
6000000004138124294	Q900478	Vilhelm Hisinger	P27	extra		Q34
6000000004138124294	Q900478	Vilhelm Hisinger	P2949	extra		Hising-18
6000000004138124294	Q900478	Vilhelm Hisinger	P3154	extra		hisinvil
6000000004138124294	Q900478	Vilhelm Hisinger	P3217	extra		13614
6000000004138124294	Q900478	Vilhelm Hisinger	P3222	extra		wilhelm-hisinger
6000000004138124294	Q900478	Vilhelm Hisinger	P3368	extra		1744439
6000000004138124294	Q900478	Vilhelm Hisinger	P373	extra		Wilhelm Hisinger
6000000004138124294	Q900478	Vilhelm Hisinger	P40	extra		Q118174956
6000000004138124294	Q900478	Vilhelm Hisinger	P4081	extra		11648
6000000004138124294	Q900478	Vilhelm Hisinger	P428	extra		Hising.
6000000004138124294	Q900478	Vilhelm Hisinger	P463	extra		Q191583;Q329464
6000000004138124294	Q900478	Vilhelm Hisinger	P551	extra		Q34
6000000004138124294	Q900478	Vilhelm Hisinger	P5587	extra		mkz2535536bvqnd
6000000004138124294	Q900478	Vilhelm Hisinger	P586	extra		3971-1
6000000004138124294	Q900478	Vilhelm Hisinger	P6264	extra		63360
6000000004138124294	Q900478	Vilhelm Hisinger	P646	extra		/m/028bd89
6000000004138124294	Q900478	Vilhelm Hisinger	P648	extra		OL6639468A
6000000004138124294	Q900478	Vilhelm Hisinger	P6821	extra		alvin-person:4755
6000000004138124294	Q900478	Vilhelm Hisinger	P69	extra		Q185246
6000000004138124294	Q900478	Vilhelm Hisinger	P691	extra		ntk20261306629
6000000004138124294	Q900478	Vilhelm Hisinger	P734	extra		Q28150835
6000000004138124294	Q900478	Vilhelm Hisinger	P735	extra	Q12805716	Q11027623
6000000004138124294	Q900478	Vilhelm Hisinger	P7902	extra		100827268
6000000004138124294	Q900478	Vilhelm Hisinger	P8313	extra		Wilhelm_Hisinger
6000000004138124294	Q900478	Vilhelm Hisinger	P906	extra		295205
6000000004138124294	Q900478	Vilhelm Hisinger	P937	extra		Q25286
6000000004138124294	Q900478	Vilhelm Hisinger	P9495	extra		person/1DD73667-EC2D-49A0-9A3E-B022C17ADD86
6000000004138124294	Q900478	Vilhelm Hisinger	P9738	extra		C54388BE-D7DB-42F4-98E8-F8BCBAE78D0F
6000000004138124294	Q900478	Vilhelm Hisinger	P9964	extra		100827268
6000000004160995319	Q133680557	Anna Axelsdotter Posse	P22	extra		Q5562890
6000000004160995319	Q133680557	Anna Axelsdotter Posse	P27	extra		Q34
6000000004250708393	Q100369234	María de Pallars Sobirá	P22	extra		Q4797361
6000000004250708393	Q100369234	María de Pallars Sobirá	P25	extra		Q19931332
6000000004250708393	Q100369234	María de Pallars Sobirá	P26	extra		Q20005143
6000000004250708393	Q100369234	María de Pallars Sobirá	P2949	extra		Pallars-4
6000000004250708393	Q100369234	María de Pallars Sobirá	P3373	extra		Q4797357;Q4894767
6000000004250708393	Q100369234	María de Pallars Sobirá	P40	extra		Q20006776;Q44682167
6000000004250708393	Q100369234	María de Pallars Sobirá	P53	extra		Q4342919
6000000004250708393	Q100369234	María de Pallars Sobirá	P7929	extra		p=maria;n=de pallars
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P1038	extra		Q108316
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P106	extra		Q2478141
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P1185	extra		288139
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P12385	extra		joan-de-borja-i-enriquez
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P1296	extra		0011465
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P13371	extra		biografias/8130
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P1802	extra		647b03d1-101d-4042-806d-742a0416cb31
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P1819	extra		I00027897
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P1871	extra		cnp02393063
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P1950	extra		Q47519298
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P214	extra		316749641
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P22	extra		Q357083
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P227	extra		1273394992
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P25	extra		Q2876063
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P26	extra		Q94695610;Q95439234
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P2671	extra		/g/1213tss1
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P2949	extra		Borja_y_Enríquez_de_Luna-1
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P3342	extra		Q316357
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P3373	extra		Q5864941
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P39	extra		Q112061791
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P40	extra		Q1080194;Q21708198;Q380092;Q6069348;Q749775;Q7820533;Q95442171
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P4459	extra		8130-juan-de-borja-enriquez
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P4813	extra		48369
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P53	extra		Q237599
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P569	extra	+1495-01-00/10	+1493-00-00/9
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P607	extra		Q8244222
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P691	extra		jo20241228220
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P734	extra	Q27897338;Q28810939;Q893835	Q94695533
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P735	extra	Q475210	Q16652258
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P7929	extra		p=juan;n=de borja;oc=2
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P937	extra		Q33532
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P97	extra		Q112061791;Q3907844
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P9756	extra		42644
6000000004269718450	Q3172643	Juan de Borja y Enriquez de Luna III Duque de Gandía	P9984	extra		981058614714106706
6000000004289050249	Q2010109	John of Aragon archbishop of Toledo & Tarragona, patriarch of Alexandria	P1047	extra		argnj
6000000004289050249	Q2010109	John of Aragon archbishop of Toledo & Tarragona, patriarch of Alexandria	P106	extra		Q250867;Q29182
6000000004289050249	Q2010109	John of Aragon archbishop of Toledo & Tarragona, patriarch of Alexandria	P10832	extra		E39PBJkhGYGV7q7QrVQXxHQg8C
6000000004289050249	Q2010109	John of Aragon archbishop of Toledo & Tarragona, patriarch of Alexandria	P1185	extra		895805
6000000004289050249	Q2010109	John of Aragon archbishop of Toledo & Tarragona, patriarch of Alexandria	P12385	extra		joan-darago-1
6000000004289050249	Q2010109	John of Aragon archbishop of Toledo & Tarragona, patriarch of Alexandria	P1296	extra		0034645
6000000004289050249	Q2010109	John of Aragon archbishop of Toledo & Tarragona, patriarch of Alexandria	P13049	extra		102521522
6000000004289050249	Q2010109	John of Aragon archbishop of Toledo & Tarragona, patriarch of Alexandria	P13371	extra		biografias/2897
6000000004289050249	Q2010109	John of Aragon archbishop of Toledo & Tarragona, patriarch of Alexandria	P140	extra		Q9592
6000000004289050249	Q2010109	John of Aragon archbishop of Toledo & Tarragona, patriarch of Alexandria	P1412	extra		Q7026
6000000004289050249	Q2010109	John of Aragon archbishop of Toledo & Tarragona, patriarch of Alexandria	P1442	extra		Sepulcro del arzobispo Juan de Aragón y Anjou 01.jpg;Sepulcro del arzobispo Juan de Aragón y Anjou 02.jpg
6000000004289050249	Q2010109	John of Aragon archbishop of Toledo & Tarragona, patriarch of Alexandria	P1477	extra		Juan de Aragón y Anjou
6000000004289050249	Q2010109	John of Aragon archbishop of Toledo & Tarragona, patriarch of Alexandria	P1559	extra		Juan de Aragón
6000000004289050249	Q2010109	John of Aragon archbishop of Toledo & Tarragona, patriarch of Alexandria	P1598	extra		Q64762980;Q64779173;Q9057531
